,Unnamed: 0,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
42,42,CVX,,93410.0,,,2018.0,,158902000000.0,113997000000.0,44905000000.0,0.2825955620445305,0.0,0.0,0.0,3838000000.0,26621000000.0,30459000000.0,144456000000.0,0.0,748000000.0,19419000000.0,40706000000.0,0.2561704698493411,14446000000.0,0.0909113793407257,6129000000.0,20575000000.0,0.1294823224377289,5715000000.0,14824000000.0,0.0932902040251224,7.81,7.74,1897623000.0,1914107000.0,,,Oil & Gas Integrated,,9342000000.0,1003000000.0,10345000000.0,15050000000.0,5704000000.0,2922000000.0,34021000000.0,169207000000.0,4518000000.0,0.0,4518000000.0,35546000000.0,0.0,10571000000.0,219842000000.0,0.0,253863000000.0,13953000000.0,5726000000.0,2565000000.0,0.0,4927000000.0,27171000000.0,28733000000.0,19742000000.0,15921000000.0,6654000000.0,71050000000.0,0.0,0.0,98221000000.0,0.0,1832000000.0,180987000000.0,-3784000000.0,-24481000000.0,154554000000.0,154554000000.0,252775000000.0,0.0,252775000000.0,36549000000.0,34459000000.0,25117000000.0,1050000000.0,0.0,-718000000.0,0.0,-494000000.0,418000000.0,-3957000000.0,30618000000.0,0.0,392000000.0,-1001000000.0,0.0,-11681000000.0,-12290000000.0,-10877000000.0,0.0,-604000000.0,-8502000000.0,6284000000.0,-13699000000.0,-91000000.0,4538000000.0,10481000000.0,5943000000.0,30618000000.0,-13792000000.0,16826000000.0,1.3875433778162214,1.3875433778162214,1.349576337711346,14.466431409539146,10.55827242524917,12.74517884315989,7.004062290646297,7.004062290646297,-4.952522635876584,1.349576337711346,0.0396455349303713,5.885308780401128,1.3875433778162214,,,205395737580.0,0.2777642770352369,0.6088086881506954,0.6355125069554978,0.3869055356629363,27.50668449197861,0.2825955620445305,0.0909113793407257,9.591469648148868,0.0583937005392672,1.018181668145751,0.0151,0.022,8.421924440157355,7.21426195348389,Energy
43,43,CVX,,93410.0,,,2017.0,,134674000000.0,95114000000.0,39560000000.0,0.2937463801476157,0.0,0.0,0.0,4448000000.0,32632000000.0,37080000000.0,132194000000.0,0.0,307000000.0,19349000000.0,28803000000.0,0.2138720168703684,2480000000.0,0.0184148387959071,6741000000.0,9221000000.0,0.0684690437649434,-48000000.0,9195000000.0,0.0682759849711154,4.88,4.85,1882834000.0,1897633000.0,,,Oil & Gas Integrated,,4813000000.0,9000000.0,4822000000.0,15353000000.0,5585000000.0,2800000000.0,28560000000.0,177712000000.0,4531000000.0,0.0,4531000000.0,32497000000.0,0.0,10506000000.0,225246000000.0,0.0,253806000000.0,14565000000.0,5192000000.0,2713000000.0,0.0,5267000000.0,27737000000.0,33571000000.0,21106000000.0,14652000000.0,7421000000.0,76750000000.0,0.0,94000000.0,104487000000.0,0.0,1832000000.0,174106000000.0,-3829000000.0,-23985000000.0,148124000000.0,148124000000.0,252611000000.0,0.0,252611000000.0,32506000000.0,38763000000.0,33950000000.0,-3203000000.0,0.0,476000000.0,0.0,875000000.0,-567000000.0,-5302000000.0,20515000000.0,0.0,0.0,-35000000.0,7000000.0,-8173000000.0,-8201000000.0,-11452000000.0,1117000000.0,0.0,-8132000000.0,3913000000.0,-14554000000.0,65000000.0,-2175000000.0,4813000000.0,6988000000.0,20515000000.0,-13404000000.0,7111000000.0,1.5918237977750778,1.5918237977750778,1.7508005125089892,25.64299164998756,8.771836123233244,33.15810831410991,11.493410100981508,11.493410100981508,-8.71035477905695,1.7508005125089892,0.0344887095973633,9.364903246940791,1.5918237977750778,,,,,0.5836111045444158,0.7054022305635819,0.4116805749273067,30.035830618892508,0.2937463801476157,0.0184148387959071,6.207636844805704,0.0362284579560766,,0.0256999999999999,0.0326,,,Energy
44,44,CVX,,93410.0,,,2016.0,,110215000000.0,78778000000.0,31437000000.0,0.2852334074309304,0.0,0.0,0.0,4684000000.0,32969000000.0,37653000000.0,116431000000.0,0.0,201000000.0,19457000000.0,17432000000.0,0.1581635893480923,-6216000000.0,-0.0563988567799301,4056000000.0,-2160000000.0,-0.0195980583405162,-1729000000.0,-497000000.0,-0.0045093680533502,-0.27,-0.27,1872789000.0,1872789000.0,,,Oil & Gas Integrated,,6988000000.0,13000000.0,7001000000.0,14092000000.0,5419000000.0,3107000000.0,29619000000.0,182186000000.0,4581000000.0,0.0,4581000000.0,30250000000.0,0.0,13442000000.0,230459000000.0,0.0,260078000000.0,13986000000.0,10840000000.0,2077000000.0,0.0,4882000000.0,31785000000.0,35286000000.0,21553000000.0,17516000000.0,7216000000.0,81571000000.0,0.0,93000000.0,113356000000.0,0.0,1832000000.0,173046000000.0,-4083000000.0,-25239000000.0,145556000000.0,145556000000.0,258912000000.0,0.0,258912000000.0,30263000000.0,46126000000.0,39138000000.0,-3835000000.0,0.0,-550000000.0,0.0,533000000.0,104000000.0,-1729000000.0,12846000000.0,0.0,0.0,-9000000.0,523000000.0,-17366000000.0,-16852000000.0,-1584000000.0,650000000.0,0.0,-8032000000.0,8991000000.0,25000000.0,-53000000.0,-4034000000.0,6988000000.0,11022000000.0,12846000000.0,-18109000000.0,-5263000000.0,1.438726438059326,1.438726438059326,1.9000613838240104,-421.3586829339301,7.8211041725801875,-39.790094132274994,16.301982361681713,16.301982361681713,142.36260264354178,1.9000613838240104,0.0383544150134499,14.258447993240209,1.438726438059326,,,,,0.5596628703696583,0.7787793014372475,0.4358538592268473,-10.74626865671642,0.2852334074309304,-0.0563988567799301,-0.3414493390859875,-0.0019109651719868,,0.0165,0.2165,,,Energy
45,45,CVX,,93410.0,,,2015.0,,129925000000.0,90788000000.0,39137000000.0,0.3012276313257648,0.0,0.0,0.0,4443000000.0,38404000000.0,42847000000.0,133635000000.0,0.0,0.0,21037000000.0,25756000000.0,0.1982374446796228,-3710000000.0,-0.0285549355397344,8552000000.0,4842000000.0,0.0372676544160092,132000000.0,4587000000.0,0.0353049836444102,2.46,2.45,1867941000.0,1874971000.0,,,Oil & Gas Integrated,,11022000000.0,310000000.0,11332000000.0,12860000000.0,6334000000.0,4821000000.0,35347000000.0,188396000000.0,4588000000.0,0.0,4588000000.0,27110000000.0,0.0,10662000000.0,230756000000.0,0.0,266103000000.0,13516000000.0,4928000000.0,3187000000.0,0.0,4833000000.0,26464000000.0,33664000000.0,23465000000.0,20689000000.0,7935000000.0,85753000000.0,0.0,80000000.0,112217000000.0,0.0,1832000000.0,181578000000.0,-4531000000.0,-26163000000.0,152716000000.0,152716000000.0,264933000000.0,0.0,264933000000.0,27420000000.0,38592000000.0,27570000000.0,-1861000000.0,0.0,-1979000000.0,0.0,-5769000000.0,-34000000.0,-2328000000.0,19456000000.0,0.0,0.0,-6000000.0,180000000.0,-23982000000.0,-23808000000.0,-367000000.0,211000000.0,0.0,-7992000000.0,10963000000.0,2815000000.0,-226000000.0,-1763000000.0,11022000000.0,12785000000.0,19456000000.0,-29504000000.0,-10048000000.0,1.0576551278944526,1.0576551278944526,1.243185380115676,35.21274482483741,10.10303265940902,-16.074926404411745,8.301853439120539,8.301853439120539,-11.866377373417214,1.243185380115676,0.0494796769574511,7.341623719192778,1.0576551278944526,,,,,0.5738980770603864,0.7348084025249483,0.4217051292168822,inf,0.3012276313257648,-0.0285549355397344,3.0036145525026847,0.0172376861591188,,0.0084,0.0153,,,Energy
46,46,CVX,,93410.0,,,2014.0,,200494000000.0,136464000000.0,64030000000.0,0.3193611778906102,0.0,0.0,0.0,4494000000.0,39810000000.0,44304000000.0,180768000000.0,0.0,0.0,16793000000.0,47926000000.0,0.2390395722565264,19726000000.0,0.0983869841491515,11476000000.0,31202000000.0,0.155625604756252,11892000000.0,19241000000.0,0.0959679591409219,10.21,10.14,1883633000.0,1897897000.0,,,Oil & Gas Integrated,,12785000000.0,430000000.0,13215000000.0,16736000000.0,6505000000.0,5776000000.0,42232000000.0,183173000000.0,4593000000.0,0.0,4593000000.0,26912000000.0,0.0,9116000000.0,223794000000.0,0.0,266026000000.0,19000000000.0,3790000000.0,3808000000.0,0.0,5328000000.0,31926000000.0,24028000000.0,23549000000.0,21920000000.0,8412000000.0,77909000000.0,0.0,68000000.0,109835000000.0,0.0,1832000000.0,184987000000.0,-5099000000.0,-26692000000.0,155028000000.0,155028000000.0,264863000000.0,0.0,264863000000.0,27342000000.0,27818000000.0,15033000000.0,1572000000.0,0.0,-540000000.0,0.0,-3737000000.0,254000000.0,-5591000000.0,31475000000.0,0.0,0.0,-686000000.0,331000000.0,-29538000000.0,-29893000000.0,-43000000.0,0.0,-4412000000.0,-7928000000.0,7384000000.0,-4999000000.0,-43000000.0,-3460000000.0,12785000000.0,16245000000.0,31475000000.0,-35407000000.0,-3932000000.0,1.245767791815933,1.245767791815933,0.9632651811507597,10.037362363164098,11.979804015296368,-49.11721496176002,6.135945646692309,6.135945646692309,-3.410915926432235,0.9632651811507597,0.0410503059983594,4.343402103860961,1.245767791815933,,,,,0.5827550690534008,0.7084849188533684,0.4128731778096878,inf,0.3193611778906102,0.0983869841491515,12.41130634466032,0.0723275168592543,,0.0063,0.0132,,,Energy
47,47,CVX,,93410.0,,,2013.0,,220156000000.0,148882000000.0,71274000000.0,0.3237431639382983,0.0,0.0,0.0,4510000000.0,39551000000.0,44061000000.0,192943000000.0,0.0,0.0,14186000000.0,49917000000.0,0.2267346790457675,27213000000.0,0.1236078053743709,8692000000.0,35905000000.0,0.1630889005977579,14308000000.0,21423000000.0,0.0973082723159941,11.18,11.09,1917018000.0,1932393000.0,,,Oil & Gas Integrated,,16245000000.0,271000000.0,16516000000.0,21622000000.0,6380000000.0,5732000000.0,50250000000.0,164829000000.0,4639000000.0,0.0,4639000000.0,25502000000.0,0.0,8533000000.0,203503000000.0,0.0,253753000000.0,22815000000.0,374000000.0,4427000000.0,0.0,5402000000.0,33018000000.0,20057000000.0,22982000000.0,21301000000.0,5968000000.0,70308000000.0,0.0,97000000.0,103326000000.0,0.0,1832000000.0,173677000000.0,-3819000000.0,-22577000000.0,149113000000.0,149113000000.0,252439000000.0,0.0,252439000000.0,25773000000.0,20431000000.0,4186000000.0,1876000000.0,0.0,-1331000000.0,0.0,160000000.0,-138000000.0,-1152000000.0,35002000000.0,0.0,0.0,-2108000000.0,3027000000.0,-36528000000.0,-35609000000.0,-132000000.0,0.0,-4494000000.0,-7474000000.0,8279000000.0,-3821000000.0,-266000000.0,-4694000000.0,16245000000.0,20939000000.0,35002000000.0,-37985000000.0,-2983000000.0,1.4970977725432673,1.4970977725432673,1.0139934417287932,10.420423850872623,10.18203681435575,-74.836319194517,6.377828128599629,6.377828128599629,-3.6038499169677314,1.0139934417287932,0.0334801520338249,4.556017792680734,1.4970977725432673,,,,,0.5876304910680858,0.6929375708355409,0.4071912450296154,inf,0.3237431639382983,0.1236078053743709,14.366956603381327,0.0844246176399884,,0.002,0.0089,,,Energy
48,48,DIS,,1744489.0,,,2018.0,,59434000000.0,32726000000.0,26708000000.0,0.4493724130968806,0.0,0.0,0.0,8860000000.0,3011000000.0,11871000000.0,44597000000.0,108000000.0,682000000.0,3011000000.0,17954000000.0,0.3020829828044553,14837000000.0,0.2496382541979338,-108000000.0,14729000000.0,0.2478211124945317,1663000000.0,12598000000.0,0.2119662146246256,8.4,8.36,1499000000.0,1507000000.0,,,Entertainment,,4150000000.0,0.0,4150000000.0,9334000000.0,1392000000.0,1949000000.0,16825000000.0,29540000000.0,31269000000.0,6812000000.0,38081000000.0,2899000000.0,0.0,11253000000.0,81773000000.0,0.0,98598000000.0,6503000000.0,3790000000.0,0.0,4591000000.0,2976000000.0,17860000000.0,17084000000.0,0.0,3109000000.0,6590000000.0,26783000000.0,0.0,0.0,44643000000.0,0.0,36779000000.0,82679000000.0,-3097000000.0,-67588000000.0,48773000000.0,48773000000.0,93416000000.0,0.0,93416000000.0,0.0,20874000000.0,16724000000.0,-1573000000.0,393000000.0,-1360000000.0,0.0,235000000.0,592000000.0,758000000.0,14295000000.0,-4465000000.0,-1581000000.0,0.0,0.0,710000000.0,-5336000000.0,-1871000000.0,0.0,-3577000000.0,-2515000000.0,-880000000.0,-8843000000.0,-25000000.0,91000000.0,4155000000.0,4064000000.0,14295000000.0,-4465000000.0,9830000000.0,3.4469461492851083,3.4469461492851083,2.828648661356843,13.34480906009546,6.367473751874866,17.102533523813083,11.760608921936525,11.760608921936525,-6.929807426557504,2.828648661356843,0.0149597391598188,10.357609802705516,3.4469461492851083,114.76,117.53,167764500000.0,0.1129065109647634,0.4946652061907949,0.9153220019272958,0.452777946814337,21.43841642228739,0.4493724130968806,0.2496382541979338,25.82986488425973,0.1277713543885271,0.9362994398362554,0.0151,0.022,7.745847135190327,6.890881500226201,Communication Services
49,49,DIS,,1744489.0,,,2017.0,,55137000000.0,30306000000.0,24831000000.0,0.4503509440121878,0.0,0.0,0.0,8176000000.0,2782000000.0,10958000000.0,41264000000.0,122000000.0,507000000.0,2782000000.0,16691000000.0,0.3027186825543645,13873000000.0,0.2516096269292852,-85000000.0,13788000000.0,0.2500680124054628,4422000000.0,8980000000.0,0.1628670402814806,5.73,5.69,1568000000.0,1578000000.0,,,Entertainment,,4017000000.0,0.0,4017000000.0,8633000000.0,1373000000.0,1866000000.0,15889000000.0,28406000000.0,31426000000.0,6995000000.0,38421000000.0,3202000000.0,0.0,9871000000.0,79900000000.0,0.0,95789000000.0,6490000000.0,6172000000.0,0.0,4568000000.0,2365000000.0,19595000000.0,19119000000.0,0.0,4480000000.0,6443000000.0,30042000000.0,0.0,0.0,49637000000.0,0.0,36248000000.0,72606000000.0,-3528000000.0,-64011000000.0,41315000000.0,41315000000.0,90952000000.0,0.0,90952000000.0,0.0,25291000000.0,21274000000.0,334000000.0,364000000.0,-1185000000.0,0.0,-368000000.0,208000000.0,682000000.0,12343000000.0,-3623000000.0,-417000000.0,0.0,0.0,-71000000.0,-4111000000.0,-2364000000.0,0.0,-9368000000.0,-2445000000.0,5218000000.0,-8959000000.0,31000000.0,-696000000.0,4064000000.0,4760000000.0,12343000000.0,-3623000000.0,8720000000.0,3.720845251555125,3.720845251555125,2.788086431398154,17.118788593318488,6.386771690026642,17.629211188990826,12.454567088066112,12.454567088066112,-9.37229766561571,2.788086431398154,0.0159048470887897,10.484735580133004,3.720845251555125,,,,,0.4313125724248087,1.2014280527653394,0.5181910240215474,26.954635108481263,0.4503509440121878,0.2516096269292852,21.735447174149822,0.093747716334861,,0.0256999999999999,0.0326,,,Communication Services
50,50,DIS,,1744489.0,,,2016.0,,55632000000.0,29993000000.0,25639000000.0,0.4608678458441185,0.0,0.0,0.0,8754000000.0,2527000000.0,11281000000.0,41274000000.0,94000000.0,354000000.0,2527000000.0,17350000000.0,0.3118708656888121,14358000000.0,0.2580888697152718,510000000.0,14868000000.0,0.2672562553925798,5078000000.0,9391000000.0,0.1688057233247052,5.76,5.73,1629000000.0,1639000000.0,,,Entertainment,,4610000000.0,0.0,4610000000.0,9065000000.0,1390000000.0,1901000000.0,16966000000.0,27349000000.0,27810000000.0,6949000000.0,34759000000.0,4280000000.0,0.0,8679000000.0,75067000000.0,0.0,92033000000.0,6860000000.0,3687000000.0,0.0,4025000000.0,2270000000.0,16842000000.0,16483000000.0,0.0,3679000000.0,7706000000.0,27868000000.0,0.0,0.0,44710000000.0,0.0,35859000000.0,66088000000.0,-3979000000.0,-54703000000.0,43265000000.0,43265000000.0,87975000000.0,0.0,87975000000.0,0.0,20170000000.0,15560000000.0,1214000000.0,393000000.0,-1003000000.0,0.0,40000000.0,-598000000.0,292000000.0,13213000000.0,-4773000000.0,-805000000.0,0.0,0.0,-180000000.0,-5758000000.0,-2205000000.0,0.0,-7499000000.0,-2313000000.0,5026000000.0,-6991000000.0,-123000000.0,341000000.0,4610000000.0,4269000000.0,13213000000.0,-4773000000.0,8440000000.0,3.4430188805379034,3.4430188805379034,2.677635387303573,15.86223105808459,6.137010479867623,17.812054509921367,11.339997858288092,11.339997858288092,-8.900911417062531,2.677635387303573,0.015527427869246,9.534203283870676,3.4430188805379034,,,,,0.4701031151869438,1.0333988212180747,0.4858040050851325,41.73446327683616,0.4608678458441185,0.2580888697152718,21.70576678608575,0.102039485836602,,0.0165,0.0234,,,Communication Services
51,51,DIS,,1744489.0,,,2015.0,,52465000000.0,28364000000.0,24101000000.0,0.4593729152768512,0.0,0.0,0.0,8523000000.0,2354000000.0,10877000000.0,39241000000.0,148000000.0,265000000.0,2354000000.0,16017000000.0,0.3052892404460116,13224000000.0,0.252053750119127,644000000.0,13868000000.0,0.2643286000190603,5016000000.0,8382000000.0,0.1597636519584485,4.95,4.9,1694000000.0,1709000000.0,,,Entertainment,,4269000000.0,0.0,4269000000.0,8019000000.0,1571000000.0,2899000000.0,16758000000.0,25179000000.0,27826000000.0,7172000000.0,34998000000.0,2643000000.0,0.0,8604000000.0,71424000000.0,0.0,88182000000.0,5504000000.0,4563000000.0,0.0,3927000000.0,2340000000.0,16334000000.0,12773000000.0,0.0,4051000000.0,6369000000.0,23193000000.0,0.0,0.0,39527000000.0,0.0,35122000000.0,59028000000.0,-2421000000.0,-47204000000.0,44525000000.0,44525000000.0,84052000000.0,0.0,84052000000.0,0.0,17336000000.0,13067000000.0,-102000000.0,410000000.0,-793000000.0,0.0,-49000000.0,354000000.0,188000000.0,10909000000.0,-4265000000.0,166000000.0,0.0,0.0,-146000000.0,-4245000000.0,-2221000000.0,0.0,-6095000000.0,-3063000000.0,5865000000.0,-5514000000.0,-302000000.0,848000000.0,4269000000.0,3421000000.0,10909000000.0,-4265000000.0,6644000000.0,4.360947294782211,4.360947294782211,3.7009659449190497,23.16525629923383,6.542586357401172,27.271232907328365,17.0550002898707,17.0550002898707,-13.652116485558674,3.7009659449190497,0.0157747407561423,13.059309238148462,4.360947294782211,,,,,0.5049216393368261,0.8877484559236384,0.4482434056836996,51.77358490566038,0.4593729152768512,0.252053750119127,18.825379000561483,0.0950534122610056,,0.0084,0.0153,,,Communication Services
52,52,DIS,,1744489.0,,,2014.0,,48813000000.0,26420000000.0,22393000000.0,0.458750742630037,0.0,0.0,0.0,8565000000.0,2288000000.0,10853000000.0,37273000000.0,317000000.0,294000000.0,2288000000.0,14325000000.0,0.2934669043082785,11540000000.0,0.2364124311146621,706000000.0,12246000000.0,0.2508757912851084,4242000000.0,7501000000.0,0.1536680802245303,4.31,4.26,1740000000.0,1759000000.0,,,Entertainment,,3421000000.0,0.0,3421000000.0,7822000000.0,1574000000.0,2359000000.0,15176000000.0,23332000000.0,27881000000.0,7434000000.0,35315000000.0,2696000000.0,0.0,7667000000.0,69010000000.0,0.0,84186000000.0,5371000000.0,2164000000.0,0.0,3533000000.0,2224000000.0,13292000000.0,12676000000.0,0.0,4098000000.0,5942000000.0,22716000000.0,0.0,0.0,36008000000.0,0.0,34301000000.0,53734000000.0,-1968000000.0,-41109000000.0,44958000000.0,44958000000.0,80966000000.0,0.0,80966000000.0,0.0,14840000000.0,11419000000.0,517000000.0,408000000.0,-1236000000.0,0.0,536000000.0,-96000000.0,-201000000.0,9780000000.0,-3311000000.0,-7000000.0,0.0,0.0,-27000000.0,-3345000000.0,-1648000000.0,0.0,-6527000000.0,-1508000000.0,2973000000.0,-6710000000.0,-235000000.0,-510000000.0,3421000000.0,3931000000.0,9780000000.0,-3311000000.0,6469000000.0,3.377115528806138,3.377115528806138,3.1104082917269245,20.241082514873533,6.240475581692662,23.470143753913487,15.524372182419873,15.524372182419873,-12.13153624163482,3.1104082917269245,0.0099322682570999,11.650653908057278,3.377115528806138,,,,,0.5340317867578932,0.8009253080653054,0.4277195733257311,40.57482993197279,0.458750742630037,0.2364124311146621,16.684461052537923,0.089100325469793,,0.0063,0.0132,,,Communication Services
53,53,DIS,,1744489.0,,,2013.0,,45041000000.0,35591000000.0,9450000000.0,0.2098088408339068,0.0,0.0,0.0,0.0,-69000000.0,0.0,35591000000.0,114000000.0,349000000.0,2192000000.0,11661000000.0,0.2588974489909194,9450000000.0,0.2098088408339068,170000000.0,9620000000.0,0.2135831797695433,2984000000.0,6136000000.0,0.1362314335827357,3.42,3.38,1792000000.0,1813000000.0,,,Entertainment,,3931000000.0,0.0,3931000000.0,6967000000.0,1487000000.0,1724000000.0,14109000000.0,22380000000.0,27324000000.0,7370000000.0,34694000000.0,2849000000.0,0.0,7209000000.0,67132000000.0,0.0,81241000000.0,4899000000.0,1512000000.0,0.0,3389000000.0,1904000000.0,11704000000.0,13050000000.0,298000000.0,4050000000.0,3989000000.0,21387000000.0,0.0,274000000.0,33091000000.0,0.0,33440000000.0,47758000000.0,-1187000000.0,-34582000000.0,45429000000.0,45429000000.0,78520000000.0,0.0,78520000000.0,0.0,14562000000.0,10631000000.0,92000000.0,402000000.0,54000000.0,0.0,367000000.0,89000000.0,76000000.0,9452000000.0,-2796000000.0,-2046000000.0,0.0,0.0,166000000.0,-4676000000.0,-1502000000.0,0.0,-4087000000.0,-1324000000.0,2699000000.0,-4214000000.0,-18000000.0,544000000.0,3931000000.0,3387000000.0,9452000000.0,-2796000000.0,6656000000.0,2.71334457822096,2.71334457822096,2.736718342043916,20.08874361864407,6.464905985359552,18.5193105234375,13.041105675412611,13.041105675412611,-12.530511483875598,2.736718342043916,0.010741127159082,11.571969415778993,2.71334457822096,,,,,0.559188094681257,0.7284113671883599,0.4073189645622284,27.2378223495702,0.2098088408339068,0.2098088408339068,13.506790816438835,0.0755283662190273,,0.002,0.0089,,,Communication Services
54,54,DOW,,1751788.0,,,2018.0,,60278000000.0,47705000000.0,12573000000.0,0.2085835628255748,1536000000.0,2846000000.0,0.0,2846000000.0,622000000.0,5004000000.0,52709000000.0,109000000.0,1118000000.0,3329000000.0,10231000000.0,0.1697302498423969,7569000000.0,0.1255682006702279,-1651000000.0,5918000000.0,0.0981784398951524,1285000000.0,4499000000.0,0.0746375128570954,5.999,5.999,750000000.0,750000000.0,,,Chemicals,,2669000000.0,100000000.0,2769000000.0,12382000000.0,9260000000.0,852000000.0,25263000000.0,23662000000.0,13848000000.0,4913000000.0,18761000000.0,6471000000.0,2031000000.0,1190000000.0,52115000000.0,0.0,77378000000.0,5378000000.0,645000000.0,791000000.0,0.0,6941000000.0,13755000000.0,19254000000.0,0.0,664000000.0,15736000000.0,35654000000.0,0.0,0.0,49409000000.0,0.0,0.0,29808000000.0,-9885000000.0,6908000000.0,26831000000.0,26831000000.0,76240000000.0,0.0,76240000000.0,6571000000.0,19899000000.0,17230000000.0,-530000000.0,0.0,-3246000000.0,0.0,359000000.0,-1090000000.0,-158000000.0,3894000000.0,-46000000.0,-14000000.0,-1644000000.0,1216000000.0,-1640000000.0,-2128000000.0,-3234000000.0,112000000.0,0.0,-3711000000.0,1669000000.0,-5164000000.0,-100000000.0,-3538000000.0,2669000000.0,6207000000.0,3894000000.0,-2584000000.0,1310000000.0,1.1523,2.0329,0.6209,,8.6494,30.7805,9.612,0.0,0.0,0.0,,2.1480793666308,0.0,,,,0.2171341669482933,0.3467523068572462,1.8414893220528488,0.638540670474812,5.195885509838998,0.2085835628255748,0.1255682006702279,16.76791770712981,0.0581431414613973,,0.0151,0.0293,,,Basic Materials
